SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Add-ons,tenureBins,InternetServices,gender_Female,gender_Male,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,1,0,0,0,0.014925373134328346,0.0067762067059690505,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,1,0.6333333333333334,0.11847135224760504,1,0,2,1,0,0,0,0,1
0,0,1,1,1,2,1,0.061194029850746234,0.16269804716285927,0,2,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0.01641791044776117,0.10857475128960946,0,1,0,0,1,1,0,0,0
0,1,0,1,1,1,1,0.7786069651741293,0.653290806927045,2,2,2,0,1,1,0,0,0
0,1,0,1,0,1,1,0.8164179104477611,0.7777208456153281,4,2,2,0,1,0,0,1,0
1,0,0,1,1,0,1,0.7820895522388059,0.6010098102431836,3,2,2,1,0,0,0,1,0
1,1,1,1,1,0,1,0.7592039800995024,0.4191748802505527,2,1,2,1,0,0,1,0,0
1,0,0,1,0,0,1,0.5124378109452736,0.17794307295504794,4,0,1,1,0,0,0,0,1
0,1,0,1,0,0,1,0.6159203980099502,0.022401206705969054,2,0,2,1,0,0,0,1,0
0,1,1,1,0,1,0,0.014427860696517386,0.010875322402358145,0,0,0,1,0,0,0,0,1
0,1,1,0,0,2,0,0.15870646766169155,0.20518607221812826,2,2,1,1,0,1,0,0,0
0,0,0,1,1,1,1,0.6218905472636815,0.36945583087693445,4,1,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.5054726368159204,0.20648143883566694,0,1,2,0,1,0,0,0,1
0,1,0,1,0,0,1,0.32835820895522383,0.07047945836403834,1,0,1,1,0,0,0,1,0
0,0,1,0,0,1,1,0.22238805970149256,0.29810128039793665,3,2,1,0,1,1,0,0,0
0,1,1,1,0,0,0,0.5587064676616916,0.22710367538688286,1,1,2,1,0,0,0,0,1
0,0,0,1,0,2,1,0.028358208955223896,0.10790116064848933,0,1,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0.46766169154228854,0.1660141857037583,3,0,1,1,0,1,0,0,0
1,1,1,0,0,0,1,0.16218905472636813,0.04175110537951364,1,0,1,0,1,1,0,0,0
0,1,1,1,0,1,0,0.01741293532338306,0.062183354826823876,0,1,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0.06467661691542287,0.007708870670596907,0,0,1,0,1,0,0,1,0
1,1,0,1,1,0,1,0.8268656716417909,0.14030835482682388,3,0,2,0,1,0,0,1,0
0,1,0,1,0,2,0,0.015920398009950265,0.15885224760501107,0,2,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0.011442786069651711,0.0022337877671333825,0,0,0,1,0,0,1,0,0
0,0,0,1,1,0,1,0.3522388059701492,0.04655835482682388,1,0,1,1,0,0,0,1,0
0,0,0,1,1,0,1,0.32238805970149254,0.017421241709653652,0,0,1,1,0,0,0,0,1
0,1,1,0,0,1,1,0.35870646766169145,0.2667994657332351,4,1,1,0,1,0,0,1,0
0,1,1,1,1,0,0,0.6631840796019901,0.1609996775976419,5,0,1,0,1,0,0,1,0
1,1,0,1,0,2,1,0.8074626865671642,0.8253788227708181,5,2,2,1,0,0,0,1,0
0,1,1,1,0,2,0,0.026368159203980085,0.1319604366249079,0,2,0,1,0,0,0,0,1
1,0,0,1,0,0,1,0.663681592039801,0.16622720154753134,2,0,2,1,0,0,0,1,0
0,1,0,1,1,0,1,0.6791044776119403,0.06707120486366987,1,0,2,1,0,0,0,1,0
0,1,1,1,0,2,1,0.5213930348258707,0.5770023489314665,4,2,1,1,0,0,1,0,0
0,1,0,1,1,1,0,0.9119402985074626,0.8442796610169492,5,2,2,0,1,0,1,0,0
0,0,0,0,0,0,1,0.32388059701492533,0.3485860353721445,3,2,1,1,0,0,0,1,0
0,1,1,1,0,2,0,0.019402985074626844,0.11828136514369936,0,1,0,1,0,1,0,0,0
0,1,1,1,1,0,1,0.06965174129353235,0.04546448968312455,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0.18159203980099503,0.11882829771554902,1,1,1,0,1,1,0,0,0
0,0,0,1,0,2,0,0.021393034825870627,0.07013402726602802,0,1,0,0,1,1,0,0,0
0,1,0,1,1,1,0,0.5656716417910447,0.5831395081061165,4,2,1,1,0,0,0,0,1
1,1,0,1,1,0,1,0.800497512437811,0.6692842667649228,3,2,2,0,1,0,0,1,0
0,1,0,1,1,2,0,0.6935323383084577,0.7329299465733237,6,2,1,1,0,1,0,0,0
0,0,0,1,1,0,1,0.6213930348258706,0.2525101326455417,1,1,2,1,0,0,0,1,0
0,1,1,0,0,1,1,0.32288557213930347,0.35565010132645547,4,2,1,1,0,1,0,0,0
0,1,0,1,1,1,1,0.962686567164179,0.8516200718496685,6,2,2,1,0,0,0,1,0
0,1,1,1,1,1,0,0.6039800995024875,0.3296045965364776,4,1,1,0,1,0,1,0,0
0,0,0,1,0,2,0,0.37064676616915426,0.3025227984524687,2,1,1,1,0,0,1,0,0
0,0,0,1,1,0,1,0.7587064676616915,0.3062131540162123,3,1,2,0,1,0,1,0,0
0,0,0,1,0,2,0,0.01791044776119402,0.10385961680176863,0,1,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0.11393034825870646,0.05046172623434046,1,0,1,0,1,0,0,1,0
0,1,1,1,1,2,0,0.072636815920398,0.15384349668386146,0,2,0,0,1,0,1,0,0
0,1,1,1,1,2,0,0.06268656716417911,0.13361850589535743,0,1,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0.781592039800995,0.23377625276344882,3,0,2,0,1,1,0,0,0
0,0,0,1,1,2,0,0.061691542288557194,0.1719210574797347,0,2,0,1,0,0,0,1,0
0,1,1,1,0,1,1,0.35721393034825866,0.2671103537214444,2,1,1,1,0,0,1,0,0
0,0,0,1,0,0,1,0.6044776119402985,0.21900331613854093,5,1,1,0,1,0,0,0,1
0,0,0,1,0,1,1,0.7582089552238807,0.5806408898305085,4,2,2,1,0,0,1,0,0
0,1,1,1,0,0,0,0.25920398009950246,0.015486827560795875,0,0,1,1,0,0,0,0,1
0,0,0,1,0,2,0,0.010945273631840807,0.12661201179071482,0,2,0,0,1,0,0,0,1
0,0,0,1,0,2,0,0.5124378109452736,0.4484156226971261,4,2,1,1,0,0,0,0,1
0,1,1,1,0,0,0,0.7323383084577114,0.18128799742078117,3,0,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.5587064676616916,0.1948922254974208,0,0,2,1,0,1,0,0,0
0,0,0,1,1,0,0,0.7592039800995024,0.13512688835666914,2,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.6129353233830845,0.23040254237288138,1,0,2,0,1,0,1,0,0
0,1,0,1,1,2,1,0.9024875621890548,0.9067566322770819,5,2,2,0,1,0,1,0,0
0,1,1,1,1,2,1,0.7049751243781094,0.6231174005158439,2,2,2,0,1,0,1,0,0
0,0,0,1,0,1,0,0.6104477611940298,0.6288515567428151,2,2,2,0,1,0,1,0,0
0,0,0,1,1,1,1,0.8243781094527362,0.5382277081798085,3,1,2,1,0,0,0,1,0
0,1,1,1,1,0,1,0.7094527363184079,0.7338223102431837,2,2,2,0,1,1,0,0,0
0,1,1,1,1,0,0,0.6965174129353233,0.16818464443625647,2,0,2,1,0,0,0,1,0
0,1,1,1,1,0,0,0.6686567164179105,0.28900492815033163,1,1,2,0,1,0,0,1,0
0,0,0,1,1,0,1,0.7527363184079602,0.056057710022107604,2,0,2,1,0,0,0,0,1
0,1,1,1,0,1,1,0.4,0.22515198968312458,3,1,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.6074626865671642,0.06023742630803243,1,0,2,1,0,0,0,1,0
0,1,0,1,1,2,1,0.6472636815920397,0.6787145357406044,5,2,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0.3502487562189055,0.1682767593957259,2,1,1,0,1,0,0,0,1
1,0,0,1,1,0,0,0.37213930348258706,0.27884925386882836,1,1,1,1,0,0,0,1,0
0,1,1,0,0,2,0,0.31791044776119404,0.2940770081061165,4,2,1,0,1,0,0,0,1
1,1,0,1,1,2,1,0.06716417910447761,0.20755227523949893,0,2,0,0,1,1,0,0,0
1,1,0,1,0,1,1,0.8054726368159204,0.46773673544583644,4,1,2,1,0,0,1,0,0
1,1,0,1,1,0,1,0.654228855721393,0.07062914517317613,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.6218905472636815,0.018359662859248345,1,0,2,1,0,0,0,1,0
0,1,0,1,1,0,1,0.7845771144278606,0.4268319362564481,2,1,2,0,1,1,0,0,0
0,1,1,1,0,0,1,0.708457711442786,0.1646842759764186,3,0,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0.45621890547263677,0.058038181650700085,3,0,1,1,0,0,0,0,1
0,1,1,1,1,0,1,0.7144278606965173,0.35660003684598385,2,1,2,0,1,0,1,0,0
0,1,1,0,0,2,1,0.3830845771144279,0.42699889462048646,4,2,1,0,1,0,1,0,0
0,1,1,1,0,2,1,0.5482587064676616,0.5935081982313929,4,2,1,0,1,0,1,0,0
0,1,1,1,1,1,1,0.061691542288557194,0.11435496499631541,0,1,0,1,0,1,0,0,0
0,1,0,1,1,1,1,0.8830845771144279,0.7083985814296243,5,2,2,1,0,0,1,0,0
1,0,0,0,0,0,1,0.32537313432835824,0.023875046057479737,3,0,1,0,1,0,1,0,0
1,1,0,1,1,1,1,0.754228855721393,0.6314365327929257,4,2,2,1,0,0,0,1,0
0,0,0,1,1,1,0,0.763681592039801,0.4151621223286662,3,1,2,0,1,1,0,0,0
1,0,0,1,1,0,1,0.8089552238805969,0.429975359248342,3,1,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.5059701492537313,0.007956429624170966,0,0,2,0,1,0,0,1,0
1,0,0,1,1,0,1,0.7164179104477612,0.4420078758290347,2,1,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.9875621890547263,0.9983073876197496,6,2,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0.013930348258706454,0.0022625736919675756,0,0,0,0,1,0,0,0,1
0,1,1,1,1,2,1,0.06517412935323383,0.11798774871039058,0,1,0,1,0,0,0,0,1
0,1,0,1,0,1,1,0.019900497512437804,0.09381332903463524,0,1,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0.2721393034825871,0.005250552689756817,0,0,1,0,1,0,0,1,0
0,1,0,1,0,2,1,0.8761194029850746,0.6317934782608696,6,2,2,0,1,0,0,1,0
0,1,1,1,1,0,1,0.7393034825870646,0.1744542188651437,2,0,2,0,1,0,0,1,0
1,0,0,1,1,2,0,0.5472636815920398,0.46681558585114225,4,2,1,1,0,1,0,0,0
0,0,1,0,0,2,0,0.48706467661691544,0.5379168201915991,6,2,1,0,1,0,1,0,0
0,0,0,1,0,1,1,0.01641791044776117,0.018952652910832722,0,0,0,0,1,0,0,1,0
0,1,1,1,1,0,0,0.8502487562189055,0.5838994565217392,4,2,2,0,1,0,0,1,0
0,1,0,1,1,0,1,0.8611940298507462,0.3507334653647753,4,1,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.30746268656716413,0.01946504237288136,1,0,1,0,1,0,0,1,0
0,1,0,1,0,2,0,0.013930348258706454,0.10611067612380251,0,1,0,1,0,1,0,0,0
0,1,1,1,1,2,1,0.6681592039800995,0.3796287767133383,5,1,1,0,1,1,0,0,0
0,0,0,1,0,1,1,0.01691542288557213,0.02959193072955048,0,0,0,0,1,0,0,0,1
0,1,0,1,1,2,1,0.9124378109452737,0.9041543846720709,5,2,2,0,1,0,1,0,0
0,0,1,1,0,0,0,0.021393034825870627,0.010881079587324984,0,0,0,1,0,0,1,0,0
0,1,1,1,0,2,1,0.6223880597014925,0.659606438835667,5,2,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0.6427860696517412,0.03679992630803243,2,0,2,1,0,0,1,0,0
1,1,0,1,0,0,1,0.7646766169154228,0.26783000184229927,3,0,2,1,0,0,0,1,0
1,1,0,1,1,0,1,0.7333333333333334,0.3800951086956523,2,1,2,1,0,0,1,0,0
0,1,0,1,0,1,1,0.7577114427860697,0.6459849392041268,3,2,2,0,1,0,0,1,0
0,0,0,0,0,2,0,0.3,0.39641672807663975,4,2,1,0,1,1,0,0,0
0,1,1,1,1,2,1,0.7626865671641792,0.4163884027266029,3,1,2,0,1,1,0,0,0
0,1,1,1,0,1,0,0.01691542288557213,0.14333087693441415,0,2,0,0,1,1,0,0,0
0,1,0,1,1,2,0,0.6805970149253732,0.7017144896831247,5,2,1,0,1,0,1,0,0
0,1,1,1,1,0,1,0.6592039800995024,0.10557525792188653,2,0,2,1,0,0,0,1,0
0,1,0,1,1,0,1,0.32686567164179103,0.08188444178334563,0,0,1,1,0,0,0,1,0
0,0,0,1,0,0,1,0.8129353233830846,0.06305844694178335,4,0,2,1,0,0,0,0,1
0,1,0,1,0,1,1,0.6621890547263681,0.6961703205600591,6,2,1,1,0,1,0,0,0
0,0,0,1,1,0,1,0.8666666666666666,0.03722020081061165,4,0,2,0,1,1,0,0,0
1,1,0,1,1,1,1,0.8447761194029851,0.782107820560059,4,2,2,0,1,1,0,0,0
0,1,1,0,0,0,0,0.21741293532338307,0.00461726234340457,2,0,1,1,0,0,0,1,0
0,1,1,1,1,2,0,0.0800995024875622,0.14335966285924837,0,1,0,0,1,1,0,0,0
0,0,0,1,0,2,0,0.014427860696517386,0.1211196573323508,0,2,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0.4218905472636816,0.08558631171702286,5,0,1,1,0,0,0,1,0
0,0,0,1,0,2,1,0.6626865671641791,0.6285924834193074,6,2,1,1,0,1,0,0,0
0,1,1,1,0,2,1,0.011442786069651711,0.147867538688283,0,2,0,0,1,0,1,0,0
0,1,1,1,1,1,1,0.6149253731343283,0.465433861459101,5,2,1,1,0,1,0,0,0
0,1,1,1,0,1,0,0.5552238805970149,0.32266718865143706,5,1,1,0,1,0,0,1,0
0,1,1,0,0,2,1,0.45323383084577107,0.5393676308032426,6,2,1,1,0,1,0,0,0
0,0,0,1,1,0,1,0.8174129353233831,0.3380906871775977,3,1,2,0,1,1,0,0,0
0,0,0,1,0,0,1,0.8268656716417909,0.17892755158437734,4,0,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.0771144278606965,0.19054555084745764,0,2,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0.21293532338308457,0.08444063190862197,2,0,1,0,1,0,0,1,0
1,0,0,1,1,0,1,0.6407960199004975,0.16926699521002211,1,0,2,1,0,0,1,0,0
1,1,0,1,1,0,1,0.8552238805970148,0.6411604182019162,4,2,2,0,1,0,0,1,0
0,1,0,0,0,1,0,0.31641791044776113,0.3352408806190126,4,2,1,1,0,0,0,1,0
0,1,0,1,1,0,0,0.4537313432835821,0.4910418201915992,2,2,1,0,1,0,0,1,0
0,0,0,0,0,1,1,0.2606965174129353,0.31939710759027273,3,2,1,1,0,0,0,1,0
0,1,0,1,1,2,1,0.9039800995024875,0.7361885132645543,5,2,2,1,0,0,1,0,0
0,0,0,1,1,0,0,0.6786069651741293,0.09566714259395727,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.01791044776119402,0.002308631171702285,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0.23930348258706463,0.21195076455416362,3,1,1,0,1,1,0,0,0
0,1,1,1,0,2,0,0.014427860696517386,0.052108281134856306,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0.7054726368159204,0.48884833271923367,2,1,2,0,1,0,1,0,0
0,0,0,1,0,0,1,0.013930348258706454,0.007870071849668387,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0.5164179104477612,0.008077330508474577,0,0,2,1,0,0,0,1,0
0,1,1,1,0,0,0,0.01741293532338306,0.0023028739867354464,0,0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,0.6064676616915423,0.20066668201915994,4,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0.12189054726368159,0.013633014001473842,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.009452736318407956,0.002210759027266028,0,0,0,0,1,0,0,0,1
0,1,1,1,0,1,1,0.32537313432835824,0.30059989867354464,1,2,1,1,0,1,0,0,0
0,1,1,1,1,1,1,0.6084577114427862,0.5550559598378778,5,2,1,1,0,0,0,1,0
0,1,1,1,1,2,0,0.07810945273631842,0.025970661385408995,0,0,0,1,0,0,1,0,0
0,1,1,1,0,2,1,0.014427860696517386,0.14669883014001475,0,2,0,0,1,1,0,0,0
1,0,0,0,0,2,1,0.35074626865671643,0.40506401989683133,4,2,1,1,0,1,0,0,0
0,1,1,1,0,1,1,0.020895522388059695,0.16611205784819458,0,2,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0.5522388059701492,0.11015221997052323,1,0,2,0,1,0,1,0,0
1,0,0,1,0,0,1,0.5208955223880596,0.008129145173176124,0,0,2,1,0,0,0,0,1
0,0,0,1,0,0,1,0.45273631840796014,0.026045504789977896,3,0,1,0,1,1,0,0,0
0,0,0,1,0,0,1,0.015920398009950265,0.022228491156963896,0,0,0,0,1,0,0,0,1
0,0,0,1,0,1,0,0.31641791044776113,0.23363232313927784,1,1,1,1,0,1,0,0,0
0,0,0,1,0,0,1,0.31492537313432833,0.014980195283714077,1,0,1,0,1,0,0,0,1
1,0,0,1,1,0,1,0.7144278606965173,0.5678656963890937,2,2,2,0,1,0,0,1,0
0,1,0,1,0,0,1,0.012935323383084563,0.01855540714812086,0,0,0,0,1,1,0,0,0
0,0,0,1,1,2,1,0.6611940298507463,0.7121810519528372,2,2,2,1,0,1,0,0,0
0,1,1,1,1,2,1,0.6592039800995024,0.7059287490788505,1,2,2,0,1,0,1,0,0
1,0,0,1,1,0,1,0.5154228855721392,0.35262182203389836,3,1,1,1,0,0,0,1,0
0,1,1,1,0,1,0,0.013930348258706454,0.08161385408990421,0,1,0,1,0,0,0,0,1
0,0,0,1,1,1,1,0.7343283582089551,0.662744104642594,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,1,0.29850746268656714,0.148972918201916,3,1,1,1,0,0,0,1,0
1,1,1,1,1,1,1,0.8522388059701492,0.7791889277818719,4,2,2,1,0,1,0,0,0
0,1,0,0,0,2,0,0.3980099502487562,0.47737426308032427,5,2,1,1,0,1,0,0,0
1,1,0,1,1,2,0,0.8343283582089552,0.7528613209285189,4,2,2,0,1,0,0,1,0
1,0,0,1,1,0,1,0.6587064676616915,0.08779707074428889,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.31840796019900497,0.017536385408990423,1,0,1,0,1,0,0,0,1
0,1,1,1,0,1,1,0.5666666666666667,0.49521002210759035,4,2,1,0,1,0,1,0,0
1,1,0,1,1,0,1,0.6686567164179105,0.5612909911569639,2,2,2,1,0,0,0,1,0
1,0,0,1,0,1,0,0.46766169154228854,0.4064515014738394,3,2,1,0,1,1,0,0,0
0,1,0,1,0,0,1,0.6572139303482587,0.1506540162122329,2,0,2,1,0,0,0,1,0
1,1,0,1,1,0,0,0.8109452736318408,0.21143261790714815,3,0,2,1,0,1,0,0,0
1,1,0,1,1,0,0,0.7517412935323382,0.14519620486366988,3,0,2,0,1,0,1,0,0
0,1,0,1,0,0,0,0.2751243781094527,0.05825695467943995,0,0,1,1,0,1,0,0,0
0,0,0,1,1,0,1,0.8477611940298507,0.4599357498157701,4,1,2,1,0,0,0,1,0
0,1,1,1,1,2,1,0.8686567164179103,0.868442566322771,4,2,2,0,1,1,0,0,0
0,0,0,0,0,0,1,0.11343283582089547,0.013644528371407519,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.007462686567164173,0.009084837877671335,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.01840796019900498,0.025746131171702286,0,0,0,1,0,0,0,0,1
1,1,0,0,0,2,0,0.2796019900497512,0.38612288135593226,4,2,1,0,1,0,1,0,0
0,0,0,1,1,0,0,0.5701492537313433,0.047629191230655864,0,0,2,1,0,0,0,1,0
0,1,1,1,1,1,1,0.7502487562189055,0.5204667925571113,3,2,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.05572139303482587,0.07203965549005159,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0.4149253731343284,0.16189204126750187,2,0,1,0,1,1,0,0,0
1,1,0,1,1,0,0,0.8194029850746268,0.6616329679439942,3,2,2,0,1,0,0,1,0
1,0,0,1,0,0,1,0.5577114427860697,0.10827537767133384,1,0,2,1,0,0,0,1,0
0,1,1,1,0,0,0,0.5975124378109452,0.29526298820928526,1,1,2,0,1,0,0,1,0
0,1,0,0,0,1,1,0.3597014925373134,0.42875483603537223,4,2,1,1,0,0,0,1,0
0,1,0,1,1,2,0,0.5442786069651742,0.6062949060427415,4,2,1,0,1,1,0,0,0
0,0,0,1,1,0,1,0.7139303482587065,0.2295735077376566,2,0,2,1,0,0,0,1,0
0,1,1,1,1,2,1,0.06915422885572137,0.2071320007369197,0,2,0,0,1,1,0,0,0
0,0,0,1,0,0,1,0.5109452736318407,0.008014001473839351,0,0,2,0,1,0,0,1,0
0,0,0,1,0,1,0,0.5208955223880596,0.31183216654384677,4,1,1,0,1,0,0,0,1
0,1,1,1,0,1,0,0.023880597014925342,0.017271554900515847,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0.20845771144278608,0.09786063006632278,2,0,1,1,0,0,0,1,0
1,1,0,1,1,1,1,0.818407960199005,0.6942013633014003,3,2,2,1,0,0,1,0,0
0,0,0,1,0,0,1,0.011442786069651711,0.01941898489314665,0,0,0,0,1,0,0,0,1
0,1,0,1,1,2,1,0.9681592039800994,0.9571204863669861,6,2,2,1,0,0,1,0,0
1,1,0,1,0,1,0,0.617412935323383,0.5777565401621224,2,2,2,0,1,0,1,0,0
0,0,0,1,1,2,1,0.8880597014925372,0.9043040714812086,4,2,2,1,0,0,1,0,0
0,1,0,1,1,2,1,0.6547263681592039,0.6968784543109802,2,2,2,1,0,1,0,0,0
0,0,0,1,0,1,0,0.01840796019900498,0.0647798452468681,0,1,0,0,1,1,0,0,0
0,0,0,1,0,0,1,0.372636815920398,0.006413504053058218,1,0,1,0,1,0,0,0,1
0,0,0,1,1,0,1,0.3577114427860697,0.2003039793662491,1,1,1,1,0,0,0,1,0
0,0,0,1,0,0,1,0.36019900497512436,0.010052044952100223,2,0,1,0,1,0,0,0,1
1,0,0,1,1,0,1,0.7099502487562188,0.6377579218865145,2,2,2,1,0,1,0,0,0
1,0,0,1,0,1,0,0.02238805970149252,0.04945997605011054,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,1,0.41542288557213924,0.006908621960206338,3,0,1,1,0,0,0,1,0
0,0,1,1,0,0,1,0.41094527363184075,0.00685680729550479,2,0,1,0,1,0,0,0,1
0,1,0,1,1,2,0,0.6029850746268656,0.6635904108327193,5,2,1,0,1,1,0,0,0
0,0,0,1,0,0,0,0.02238805970149252,0.002360445836403832,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.011940298507462671,0.026724852616064852,0,0,0,1,0,0,1,0,0
0,1,0,1,1,2,1,0.9194029850746269,0.9287087785556375,5,2,2,1,0,0,1,0,0
0,0,0,1,1,0,1,0.7641791044776118,0.19337232866617543,3,0,2,1,0,1,0,0,0
0,0,0,1,0,2,0,0.011442786069651711,0.11790139093588801,0,2,0,1,0,0,1,0,0
0,0,1,0,0,1,0,0.22288557213930343,0.10908714075165808,3,0,1,0,1,1,0,0,0
1,0,0,1,1,0,1,0.7492537313432835,0.010771693072955049,2,0,2,0,1,0,0,1,0
0,0,0,1,0,1,0,0.6044776119402985,0.5528164148857776,5,2,1,0,1,0,0,0,1
1,0,0,1,1,0,1,0.3567164179104477,0.10236274871039058,1,0,1,1,0,0,0,1,0
0,0,0,0,0,0,1,0.26865671641791045,0.009844786293294033,2,0,1,1,0,0,0,1,0
0,1,1,1,1,2,1,0.9527363184079601,0.9318752302873987,6,2,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5537313432835821,0.03233810795873251,1,0,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.9572139303482586,0.932727293662491,6,2,2,0,1,1,0,0,0
1,0,0,1,0,0,0,0.5651741293532337,0.023362656595431103,1,0,2,1,0,0,0,0,1
0,1,1,1,1,2,1,0.5139303482587065,0.5314918017686072,3,2,1,1,0,1,0,0,0
0,1,1,1,1,0,1,0.8159203980099502,0.12258773949889465,3,0,2,1,0,0,0,1,0
0,0,0,1,1,0,0,0.435820895522388,0.007144666543846721,2,0,1,0,1,0,0,0,1
0,1,1,1,0,0,0,0.020398009950248763,0.004634533898305085,0,0,0,0,1,0,0,0,1
0,0,1,0,0,1,1,0.21592039800995028,0.11787836219602064,2,1,1,0,1,1,0,0,0
0,0,1,1,1,1,1,0.590049751243781,0.39967529476787034,3,1,1,1,0,0,0,0,1
0,1,0,1,1,0,0,0.772636815920398,0.25734041083271925,3,0,2,0,1,0,1,0,0
0,1,1,1,0,0,0,0.013930348258706454,0.006983465364775241,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0.6935323383084577,0.06014531134856302,2,0,2,0,1,1,0,0,0
0,0,1,1,0,0,0,0.3746268656716417,0.01814088983050848,2,0,1,0,1,0,0,0,1
0,0,1,1,0,1,0,0.027860696517412936,0.061204633382461314,0,0,0,1,0,1,0,0,0
0,1,0,1,1,2,0,0.7308457711442786,0.6996016028002948,6,2,1,0,1,1,0,0,0
1,0,0,1,0,0,0,0.5587064676616916,0.04998387988209286,1,0,2,1,0,0,0,1,0
0,1,0,1,0,0,1,0.43681592039800987,0.013022752394988948,2,0,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.5174129353233831,0.008088844878408255,0,0,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0.0681592039800995,0.00918846720707443,0,0,1,0,1,0,0,1,0
0,0,0,1,1,0,0,0.5671641791044776,0.34746338430361096,0,1,2,0,1,0,0,1,0
0,0,1,1,0,1,0,0.018905472636815884,0.04500391488577746,0,0,0,1,0,1,0,0,0
0,0,0,1,0,1,0,0.01243781094527363,0.09620256079587326,0,1,0,0,1,0,1,0,0
0,1,1,1,0,2,1,0.014427860696517386,0.05688674465733236,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0.27910447761194024,0.005331153279292558,0,0,1,0,1,0,0,1,0
1,0,0,0,0,0,1,0.15124378109452735,0.17274433492999267,2,1,1,1,0,0,1,0,0
0,1,0,1,1,2,1,0.7009950248756219,0.725601050110538,6,2,1,0,1,0,1,0,0
0,1,1,1,1,1,1,0.6621890547263681,0.22919353352984528,5,0,1,0,1,0,0,0,1
0,0,0,1,0,2,0,0.021890547263681587,0.0023546886514369935,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0.2656716417910448,0.11478099668386148,2,0,1,1,0,0,0,1,0
0,1,0,1,0,1,1,0.4134328358208955,0.4100439848931467,2,2,1,0,1,0,0,0,1
0,0,0,1,1,1,0,0.7179104477611941,0.3247800755342668,3,1,2,0,1,1,0,0,0
0,1,1,1,0,2,0,0.4104477611940298,0.015026252763448785,3,0,1,0,1,0,0,0,1
0,1,1,1,1,2,1,0.5199004975124378,0.40146577929255717,3,2,1,0,1,0,1,0,0
0,1,1,1,0,0,0,0.3641791044776119,0.04088752763448785,1,0,1,1,0,0,0,1,0
0,1,1,1,0,2,1,0.5582089552238805,0.6030536109064113,5,2,1,1,0,0,0,1,0
0,1,1,1,0,0,1,0.5149253731343283,0.008060058953574062,0,0,2,0,1,0,0,1,0
1,0,0,0,0,0,1,0.37810945273631835,0.20333801584377306,4,1,1,1,0,0,0,1,0
1,0,0,0,0,0,1,0.36169154228855727,0.20768469049373622,4,1,1,0,1,0,0,1,0
